Publisher,DOI,Journal,eISSN,ISSN,URL,Date_published,Corresponding_author_organization,Open_access_type,License_type,Apc_currency,Apc_paid,Apc_date_paid,Comments,Source_file
Springer,10.1007/s10479-017-2542-z,Annals of Operations Research,0254-5330,1572-9338,,2017-05-30,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11192-017-2407-x,Scientometrics,0138-9130,1588-2861,,2017-05-30,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11244-017-0812-2,Topics in Catalysis,1022-5528,1572-9028,,2017-05-30,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10113-017-1166-9,Regional Environmental Change,1436-3798,1436-378X,,2017-05-30,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00294-017-0710-y,Current Genetics,0172-8083,1432-0983,,2017-05-30,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11409-017-9172-3,Metacognition and Learning,1556-1623,1556-1631,,2017-05-30,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10654-017-0264-9,European Journal of Epidemiology,0393-2990,1573-7284,,2017-05-30,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10508-017-0978-5,Archives of Sexual Behavior,0004-0002,1573-2800,,2017-05-30,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11244-017-0827-8,Topics in Catalysis,1022-5528,1572-9028,,2017-05-30,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10151-017-1637-5,Techniques in Coloproctology,1123-6337,1128-045X,,2017-05-30,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10750-017-3246-8,Hydrobiologia,0018-8158,1573-5117,,2017-05-29,Karlstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10586-017-0899-z,Cluster Computing,1386-7857,1573-7543,,2017-05-29,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10618-017-0510-5,Data Mining and Knowledge Discovery,1384-5810,1573-756X,,2017-05-27,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11882-017-0709-y,Current Allergy and Asthma Reports,1529-7322,1534-6315,,2017-05-27,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00227-017-3168-z,Marine Biology,0025-3162,1432-1793,,2017-05-27,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10519-017-9851-5,Behavior Genetics,0001-8244,1573-3297,,2017-05-27,Jînkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12369-017-0411-1,International Journal of Social Robotics,1875-4791,1875-4805,,2017-05-26,Halmstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10654-017-0261-z,European Journal of Epidemiology,0393-2990,1573-7284,,2017-05-26,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12053-017-9528-1,Energy Efficiency,1570-646X,1570-6478,,2017-05-26,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00125-017-4308-1,Diabetologia,0012-186X,1432-0428,,2017-05-26,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11165-016-9593-z,Research in Science Education,0157-244X,1573-1898,,2017-05-26,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11096-017-0488-5,International Journal of Clinical Pharmacy,2210-7703,2210-7711,,2017-05-25,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11127-017-0458-4,Public Choice,0048-5829,1573-7101,,2017-05-25,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11270-017-3392-7,"Water, Air, & Soil Pollution",0049-6979,1573-2932,,2017-05-25,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10843-017-0201-8,Journal of International Entrepreneurship,1570-7385,1573-7349,,2017-05-25,Halmstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12155-017-9836-5,BioEnergy Research,1939-1234,1939-1242,,2017-05-24,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11071-017-3560-8,Nonlinear Dynamics,0924-090X,1573-269X,,2017-05-24,Blekinge Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12117-017-9310-y,Trends in Organized Crime,1084-4791,1936-4830,,2017-05-24,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11102-017-0811-0,Pituitary,1386-341X,1573-7403,,2017-05-24,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11120-017-0400-0,Photosynthesis Research,0166-8595,1573-5079,,2017-05-24,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00148-017-0648-x,Journal of Population Economics,0933-1433,1432-1475,,2017-05-24,Linnaeus University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11085-017-9782-9,Oxidation of Metals,0030-770X,1573-4889,,2017-05-23,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11191-017-9895-1,Science & Education,0926-7220,1573-1901,,2017-05-23,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10549-017-4306-5,Breast Cancer Research and Treatment,0167-6806,1573-7217,,2017-05-23,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00251-017-0993-7,Immunogenetics,0093-7711,1432-1211,,2017-05-23,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10776-017-0357-0,International Journal of Wireless Information Networks,1068-9605,1572-8129,,2017-05-23,Mid Sweden University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11356-017-9245-5,Environmental Science and Pollution Research,0944-1344,1614-7499,,2017-05-23,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11116-017-9781-3,Transportation,0049-4488,1572-9435,,2017-05-23,Karlstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00020-017-2378-6,Integral Equations and Operator Theory,0378-620X,1420-8989,,2017-05-23,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40266-017-0469-3,Drugs & Aging,1170-229X,1179-1969,,2017-05-23,Karolinska Institutet,,CC BY-NC,EUR,2200,,,SC2018DEC
Springer,10.1007/s11422-016-9794-9,Cultural Studies of Science Education,1871-1502,1871-1510,,2017-05-22,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s41465-017-0028-1,Journal of Cognitive Enhancement,2509-3290,2509-3304,,2017-05-22,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s13752-017-0265-7,Biological Theory,1555-5542,1555-5550,,2017-05-22,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00253-017-8310-9,Applied Microbiology and Biotechnology,0175-7598,1432-0614,,2017-05-20,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10389-017-0809-0,Journal of Public Health,2198-1833,1613-2238,,2017-05-20,Karlstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40136-017-0152-6,Current Otorhinolaryngology Reports,,2167-583X,,2017-05-20,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10849-017-9252-4,"Journal of Logic, Language and Information",0925-8531,1572-9583,,2017-05-20,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10549-017-4294-5,Breast Cancer Research and Treatment,0167-6806,1573-7217,,2017-05-20,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10940-017-9355-8,Journal of Quantitative Criminology,0748-4518,1573-7799,,2017-05-19,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00383-017-4093-4,Pediatric Surgery International,0179-0358,1437-9813,,2017-05-19,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11306-017-1213-z,Metabolomics,1573-3882,1573-3890,,2017-05-19,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00484-017-1363-8,International Journal of Biometeorology,0020-7128,1432-1254,,2017-05-19,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10198-017-0895-5,The European Journal of Health Economics,1618-7598,1618-7601,,2017-05-19,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11249-017-0864-2,Tribology Letters,1023-8883,1573-2711,,2017-05-19,LuleÜ University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10586-017-0912-6,Cluster Computing,1386-7857,1573-7543,,2017-05-18,Blekinge Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11858-017-0867-3,ZDM,1863-9690,1863-9704,,2017-05-18,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10488-017-0806-1,Administration and Policy in Mental Health and Mental Health Services Research,0894-587X,1573-3289,,2017-05-18,University of GÑvle,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s41549-017-0016-7,Journal of Business Cycle Research,2509-7962,2509-7970,,2017-05-18,ôrebro University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11056-017-9589-1,New Forests,0169-4286,1573-5095,,2017-05-18,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00466-017-1419-y,Computational Mechanics,0178-7675,1432-0924,,2017-05-18,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11095-017-2174-7,Pharmaceutical Research,0724-8741,1573-904X,,2017-05-18,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10096-017-2990-z,European Journal of Clinical Microbiology & Infectious Diseases,0934-9723,1435-4373,,2017-05-17,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11005-017-0961-z,Letters in Mathematical Physics,0377-9017,1573-0530,,2017-05-17,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s13593-017-0426-x,Agronomy for Sustainable Development,1774-0746,1773-0155,,2017-05-17,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00161-017-0573-y,Continuum Mechanics and Thermodynamics,0935-1175,1432-0959,,2017-05-16,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00442-017-3878-4,Oecologia,0029-8549,1432-1939,,2017-05-16,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00431-017-2917-9,European Journal of Pediatrics,0340-6199,1432-1076,,2017-05-16,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11666-017-0555-4,Journal of Thermal Spray Technology,1059-9630,1544-1016,,2017-05-15,University West,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40799-017-0183-4,Experimental Techniques,0732-8818,1747-1567,,2017-05-15,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11113-017-9437-1,Population Research and Policy Review,0167-5923,1573-7829,,2017-05-15,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10841-017-9985-z,Journal of Insect Conservation,1366-638X,1572-9753,,2017-05-13,Linnaeus University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10584-017-1977-1,Climatic Change,0165-0009,1573-1480,,2017-05-12,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00359-017-1171-y,Journal of Comparative Physiology A,0340-7594,1432-1351,,2017-05-12,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00591-017-0192-5,Mathematische Semesterberichte,0720-728X,1432-1815,,2017-05-12,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10682-017-9901-8,Evolutionary Ecology,0269-7653,1573-8477,,2017-05-12,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00125-017-4286-3,Diabetologia,0012-186X,1432-0428,,2017-05-12,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00420-017-1227-x,International Archives of Occupational and Environmental Health,0340-0131,1432-1246,,2017-05-11,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10877-017-0021-3,Journal of Clinical Monitoring and Computing,1387-1307,1573-2614,,2017-05-11,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00362-017-0911-y,Statistical Papers,0932-5026,1613-9798,,2017-05-11,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00187-017-0248-7,Journal of Management Control,2191-4761,2191-477X,,2017-05-11,Karlstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10750-017-3217-0,Hydrobiologia,0018-8158,1573-5117,,2017-05-11,Karlstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10029-017-1617-8,Hernia,1265-4906,1248-9204,,2017-05-11,UmeÜ University,,CC BY-NC,EUR,2200,,,SC2018DEC
Springer,10.1007/s13644-017-0294-5,Review of Religious Research,0034-673X,2211-4866,,2017-05-11,Linnaeus University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12155-017-9841-8,BioEnergy Research,1939-1234,1939-1242,,2017-05-11,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10597-017-0146-3,Community Mental Health Journal,0010-3853,1573-2789,,2017-05-11,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10957-017-1114-3,Journal of Optimization Theory and Applications,0022-3239,1573-2878,,2017-05-10,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11242-017-0866-4,Transport in Porous Media,0169-3913,1573-1634,,2017-05-10,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11277-017-4205-4,Wireless Personal Communications,0929-6212,1572-834X,,2017-05-10,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10468-017-9696-x,Algebras and Representation Theory,1386-923X,1572-9079,,2017-05-10,Blekinge Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00223-017-0283-2,Calcified Tissue International,0171-967X,1432-0827,,2017-05-10,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10198-017-0894-6,The European Journal of Health Economics,1618-7598,1618-7601,,2017-05-09,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10439-017-1847-z,Annals of Biomedical Engineering,0090-6964,1573-9686,,2017-05-09,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40136-017-0151-7,Current Otorhinolaryngology Reports,,2167-583X,,2017-05-09,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00221-017-4948-x,Experimental Brain Research,0014-4819,1432-1106,,2017-05-09,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10458-017-9365-9,Autonomous Agents and Multi-Agent Systems,1387-2532,1573-7454,,2017-05-09,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00161-017-0569-7,Continuum Mechanics and Thermodynamics,0935-1175,1432-0959,,2017-05-09,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11745-017-4256-z,Lipids,0024-4201,1558-9307,,2017-05-09,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00216-017-0380-0,Analytical and Bioanalytical Chemistry,1618-2642,1618-2650,,2017-05-08,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11590-017-1146-5,Optimization Letters,1862-4472,1862-4480,,2017-05-05,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10231-017-0659-y,Annali di Matematica Pura ed Applicata (1923 -),0373-3114,1618-1891,,2017-05-05,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12551-017-0265-7,Biophysical Reviews,1867-2450,1867-2469,,2017-05-05,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10910-017-0752-x,Journal of Mathematical Chemistry,0259-9791,1572-8897,,2017-05-05,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11187-017-9871-9,Small Business Economics,0921-898X,1573-0913,,2017-05-04,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10663-017-9375-5,Empirica,0340-8744,1573-6911,,2017-05-04,Kristianstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12129-017-9628-6,Academic Questions,0895-4852,1936-4709,,2017-05-03,University of BorÜs,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12542-017-0345-9,PalZ,0031-0220,1867-6812,,2017-05-03,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10701-017-0089-0,Foundations of Physics,0015-9018,1572-9516,,2017-05-03,Linnaeus University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12671-017-0711-4,Mindfulness,1868-8527,1868-8535,,2017-05-03,Halmstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00441-017-2626-8,Cell and Tissue Research,0302-766X,1432-0878,,2017-05-02,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11294-017-9637-9,International Advances in Economic Research,1083-0898,1573-966X,,2017-05-02,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1140/epjst/e2016-60316-9,The European Physical Journal Special Topics,1951-6355,1951-6401,,2017-04-05,Lund University,,CC BY,EUR,1200,,,SC2018DEC
Springer,10.1007/s10838-017-9364-1,Journal for General Philosophy of Science,0925-4560,1572-8587,,2017-06-02,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00011-017-1062-2,Inflammation Research,1023-3830,1420-908X,,2017-06-08,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00033-017-0823-7,Zeitschrift fÅr angewandte Mathematik und Physik,0044-2275,1420-9039,,2017-06-14,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00125-017-4341-0,Diabetologia,0012-186X,1432-0428,,2017-06-28,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00127-017-1409-6,Social Psychiatry and Psychiatric Epidemiology,0933-7954,1433-9285,,2017-06-21,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00148-017-0651-2,Journal of Population Economics,0933-1433,1432-1475,,2017-06-20,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00167-017-4592-9,"Knee Surgery, Sports Traumatology, Arthroscopy",0942-2056,1433-7347,,2017-06-07,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00167-017-4606-7,"Knee Surgery, Sports Traumatology, Arthroscopy",0942-2056,1433-7347,,2017-06-21,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00170-017-0610-9,The International Journal of Advanced Manufacturing Technology,0268-3768,1433-3015,,2017-06-23,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00192-017-3392-6,International Urogynecology Journal,0937-3462,1433-3023,,2017-06-17,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00216-017-0429-0,Analytical and Bioanalytical Chemistry,1618-2642,1618-2650,,2017-06-23,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00220-017-2926-6,Communications in Mathematical Physics,0010-3616,1432-0916,,2017-06-17,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00221-017-4993-5,Experimental Brain Research,0014-4819,1432-1106,,2017-06-17,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00240-017-0994-x,Urolithiasis,2194-7228,2194-7236,,2017-06-28,ôrebro University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00262-017-2029-4,"Cancer Immunology, Immunotherapy",0340-7004,1432-0851,,2017-06-10,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00268-017-4029-0,World Journal of Surgery,0364-2313,1432-2323,,2017-06-20,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00280-017-3366-x,Cancer Chemotherapy and Pharmacology,0344-5704,1432-0843,,2017-06-27,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00284-017-1276-0,Current Microbiology,0343-8651,1432-0991,,2017-06-12,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00285-017-1147-0,Journal of Mathematical Biology,0303-6812,1432-1416,,2017-06-01,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00285-017-1154-1,Journal of Mathematical Biology,0303-6812,1432-1416,,2017-06-30,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00330-017-4852-6,European Radiology,0938-7994,1432-1084,,2017-06-07,ôrebro University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00420-017-1233-z,International Archives of Occupational and Environmental Health,0340-0131,1432-1246,,2017-06-17,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00420-017-1234-y,International Archives of Occupational and Environmental Health,0340-0131,1432-1246,,2017-06-03,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00421-017-3621-1,European Journal of Applied Physiology,1439-6319,1439-6327,,2017-06-08,Dalarna University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00439-017-1816-5,Human Genetics,0340-6717,1432-1203,,2017-06-27,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00455-017-9814-2,Dysphagia,0179-051X,1432-0460,,2017-06-07,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00464-017-5641-7,Surgical Endoscopy,0930-2794,1432-2218,,2017-06-29,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
